transformer_id,secondary_winding,from_bus,from_phases,to_bus,to_phases,from_connection,to_connection,voltage_ratio,tap_pu,enabled
t5355598b,2,l2804245,b,x2804245b,b,wye,wye,0.01666667,1,1
t5323254b,1,l2879068,b,x2879068b,a,wye,wye,0.01666667,1,1
t5323254b,2,l2879068,b,x2879068b,b,wye,wye,0.01666667,1,1
t21391242b,1,l2767409,b,x2767409b,a,wye,wye,0.01666667,1,1
t21391242b,2,l2767409,b,x2767409b,b,wye,wye,0.01666667,1,1
t225533162a,1,l2685809,a,x2685809a,a,wye,wye,0.01666667,1,1
t225533162a,2,l2685809,a,x2685809a,b,wye,wye,0.01666667,1,1
t5138585c,1,l3197637,c,x3197637c,a,wye,wye,0.01666667,1,1
t5138585c,2,l3197637,c,x3197637c,b,wye,wye,0.01666667,1,1
t5138751b,1,l3066818,b,x3066818b,a,wye,wye,0.01666667,1,1
t5138751b,2,l3066818,b,x3066818b,b,wye,wye,0.01666667,1,1
t225906836c,1,l2763407,c,x2763407c,a,wye,wye,0.01666667,1,1
t225906836c,2,l2763407,c,x2763407c,b,wye,wye,0.01666667,1,1
t5260527b,1,l2711226,b,x2711226b,a,wye,wye,0.01666667,1,1
t5260527b,2,l2711226,b,x2711226b,b,wye,wye,0.01666667,1,1
t5338947b,1,l3160109,b,x3160109b,a,wye,wye,0.01666667,1,1
t5338947b,2,l3160109,b,x3160109b,b,wye,wye,0.01666667,1,1
t5321839a,1,l2710516,a,x2710516a,a,wye,wye,0.01666667,1,1
t5321839a,2,l2710516,a,x2710516a,b,wye,wye,0.01666667,1,1
t5293591a,1,l3197641,a,x3197641a,a,wye,wye,0.01666667,1,1
t5293591a,2,l3197641,a,x3197641a,b,wye,wye,0.01666667,1,1
t5302805c,1,l2954351,c,x2954351c,a,wye,wye,0.01666667,1,1
t5302805c,2,l2954351,c,x2954351c,b,wye,wye,0.01666667,1,1
t5338993b,1,l2804272,b,x2804272b,a,wye,wye,0.01666667,1,1
t5338993b,2,l2804272,b,x2804272b,b,wye,wye,0.01666667,1,1
t5138566a,1,l2785519,a,x2785519a,a,wye,wye,0.01666667,1,1
t5138566a,2,l2785519,a,x2785519a,b,wye,wye,0.01666667,1,1
t5356797c,1,l2955006,c,x2955006c,a,wye,wye,0.01666667,1,1
t5356797c,2,l2955006,c,x2955006c,b,wye,wye,0.01666667,1,1
t5338924c,1,l3104123,c,x3104123c,a,wye,wye,0.01666667,1,1
t5338924c,2,l3104123,c,x3104123c,b,wye,wye,0.01666667,1,1
t5293655a,1,l2729414,a,x2729414a,a,wye,wye,0.01666667,1,1
t5293655a,2,l2729414,a,x2729414a,b,wye,wye,0.01666667,1,1
t5293655b,1,l2729414,b,x2729414b,a,wye,wye,0.01666667,1,1
t5293655b,2,l2729414,b,x2729414b,b,wye,wye,0.01666667,1,1
t5293655c,1,l2729414,c,x2729414c,a,wye,wye,0.01666667,1,1
t5293655c,2,l2729414,c,x2729414c,b,wye,wye,0.01666667,1,1
t5260643a,1,l2692660,a,x2692660a,a,wye,wye,0.01666667,1,1
t5260643a,2,l2692660,a,x2692660a,b,wye,wye,0.01666667,1,1
t5338987a,1,l2897793,a,x2897793a,a,wye,wye,0.01666667,1,1
t5338987a,2,l2897793,a,x2897793a,b,wye,wye,0.01666667,1,1
t5302807c,1,l3235266,c,x3235266c,a,wye,wye,0.01666667,1,1
t5302807c,2,l3235266,c,x3235266c,b,wye,wye,0.01666667,1,1
t227917122a,1,l2915534,a,x2915534a,a,wye,wye,0.01666667,1,1
t227917122a,2,l2915534,a,x2915534a,b,wye,wye,0.01666667,1,1
t28127372a,1,l2804259,a,x2804259a,a,wye,wye,0.01666667,1,1
t28127372a,2,l2804259,a,x2804259a,b,wye,wye,0.01666667,1,1
t226192493b,1,l2764399,b,x2764399b,a,wye,wye,0.01666667,1,1
t226192493b,2,l2764399,b,x2764399b,b,wye,wye,0.01666667,1,1
t5337635c,1,l2822863,c,x2822863c,a,wye,wye,0.01666667,1,1
t5337635c,2,l2822863,c,x2822863c,b,wye,wye,0.01666667,1,1
t5218475a,1,l3217057,a,x3217057a,a,wye,wye,0.01666667,1,1
t5218475a,2,l3217057,a,x3217057a,b,wye,wye,0.01666667,1,1
t227760024a,1,l3215203,a,x3215203a,a,wye,wye,0.01666667,1,1
t227760024a,2,l3215203,a,x3215203a,b,wye,wye,0.01666667,1,1
t227760024b,1,l3215203,b,x3215203b,a,wye,wye,0.01666667,1,1
t227760024b,2,l3215203,b,x3215203b,b,wye,wye,0.01666667,1,1
t227760024c,1,l3215203,c,x3215203c,a,wye,wye,0.01666667,1,1
t227760024c,2,l3215203,c,x3215203c,b,wye,wye,0.01666667,1,1
t21399305a,1,l3048221,a,x3048221a,a,wye,wye,0.01666667,1,1
t21399305a,2,l3048221,a,x3048221a,b,wye,wye,0.01666667,1,1
t5260517c,1,l2767408,c,x2767408c,a,wye,wye,0.01666667,1,1
t5260517c,2,l2767408,c,x2767408c,b,wye,wye,0.01666667,1,1
t21397121c,1,l3122848,c,x3122848c,a,wye,wye,0.01666667,1,1
t21397121c,2,l3122848,c,x3122848c,b,wye,wye,0.01666667,1,1
t21399099a,1,l2841635,a,x2841635a,a,wye,wye,0.01666667,1,1
t21399099a,2,l2841635,a,x2841635a,b,wye,wye,0.01666667,1,1
t5302375b,1,l2973162,b,x2973162b,a,wye,wye,0.01666667,1,1
t5302375b,2,l2973162,b,x2973162b,b,wye,wye,0.01666667,1,1
t5338953b,1,l3122821,b,x3122821b,a,wye,wye,0.01666667,1,1
t5338953b,2,l3122821,b,x3122821b,b,wye,wye,0.01666667,1,1
t5260574c,1,l3123452,c,x3123452c,a,wye,wye,0.01666667,1,1
t5260574c,2,l3123452,c,x3123452c,b,wye,wye,0.01666667,1,1
t5391992a,1,l3029500,a,x3029500a,a,wye,wye,0.01666667,1,1
t5391992a,2,l3029500,a,x3029500a,b,wye,wye,0.01666667,1,1
t5323264b,1,l3216344,b,x3216344b,a,wye,wye,0.01666667,1,1
t5323264b,2,l3216344,b,x3216344b,b,wye,wye,0.01666667,1,1
t5338962c,1,l2748125,c,x2748125c,a,wye,wye,0.01666667,1,1
t5338962c,2,l2748125,c,x2748125c,b,wye,wye,0.01666667,1,1
t5138755b,1,l2785520,b,x2785520b,a,wye,wye,0.01666667,1,1
t5138755b,2,l2785520,b,x2785520b,b,wye,wye,0.01666667,1,1
t5338956a,1,l3104119,a,x3104119a,a,wye,wye,0.01666667,1,1
t5338956a,2,l3104119,a,x3104119a,b,wye,wye,0.01666667,1,1
t5310568a,1,l2710517,a,x2710517a,a,wye,wye,0.01666667,1,1
t5310568a,2,l2710517,a,x2710517a,b,wye,wye,0.01666667,1,1
t5337647a,1,l3048227,a,x3048227a,a,wye,wye,0.01666667,1,1
t5337647a,2,l3048227,a,x3048227a,b,wye,wye,0.01666667,1,1
t28120195b,1,l3048209,b,x3048209b,a,wye,wye,0.01666667,1,1
t28120195b,2,l3048209,b,x3048209b,b,wye,wye,0.01666667,1,1
t5293521a,1,l3216370,a,x3216370a,a,wye,wye,0.01666667,1,1
t5293521a,2,l3216370,a,x3216370a,b,wye,wye,0.01666667,1,1
t5293521b,1,l3216370,b,x3216370b,a,wye,wye,0.01666667,1,1
t5293521b,2,l3216370,b,x3216370b,b,wye,wye,0.01666667,1,1
t5293521c,1,l3216370,c,x3216370c,a,wye,wye,0.01666667,1,1
t5293521c,2,l3216370,c,x3216370c,b,wye,wye,0.01666667,1,1
t5302677a,1,l3066819,a,x3066819a,a,wye,wye,0.01666667,1,1
t5302677a,2,l3066819,a,x3066819a,b,wye,wye,0.01666667,1,1
t5355778c,1,l2673314,c,x2673314c,a,wye,wye,0.01666667,1,1
t5355778c,2,l2673314,c,x2673314c,b,wye,wye,0.01666667,1,1
t5302369b,1,l3197643,b,x3197643b,a,wye,wye,0.01666667,1,1
t5302369b,2,l3197643,b,x3197643b,b,wye,wye,0.01666667,1,1
t227917130c,1,l2803194,c,x2803194c,a,wye,wye,0.01666667,1,1
t227917130c,2,l2803194,c,x2803194c,b,wye,wye,0.01666667,1,1
t5339007b,1,l2916617,b,x2916617b,a,wye,wye,0.01666667,1,1
t5339007b,2,l2916617,b,x2916617b,b,wye,wye,0.01666667,1,1
t2224490448c,1,l3778577,c,x3778577c,a,wye,wye,0.01666667,1,1
t2224490448c,2,l3778577,c,x3778577c,b,wye,wye,0.01666667,1,1
t5337710b,1,l2991916,b,x2991916b,a,wye,wye,0.01666667,1,1
t5337710b,2,l2991916,b,x2991916b,b,wye,wye,0.01666667,1,1
t22112168870c,1,l2897554,c,x2897554c,a,wye,wye,0.01666667,1,1
t22112168870c,2,l2897554,c,x2897554c,b,wye,wye,0.01666667,1,1
t21396796b,1,l3141397,b,x3141397b,a,wye,wye,0.01666667,1,1
t21396796b,2,l3141397,b,x3141397b,b,wye,wye,0.01666667,1,1
t5321852c,1,l2916608,c,x2916608c,a,wye,wye,0.01666667,1,1
t5321852c,2,l2916608,c,x2916608c,b,wye,wye,0.01666667,1,1
t226193899b,1,l3082983,b,x3082983b,a,wye,wye,0.01666667,1,1
t226193899b,2,l3082983,b,x3082983b,b,wye,wye,0.01666667,1,1
t5323244b,1,l2804248,b,x2804248b,a,wye,wye,0.01666667,1,1
t5323244b,2,l2804248,b,x2804248b,b,wye,wye,0.01666667,1,1
t5355937a,1,l2841639,a,x2841639a,a,wye,wye,0.01666667,1,1
t5355937a,2,l2841639,a,x2841639a,b,wye,wye,0.01666667,1,1
t21395962a,1,l3197645,a,x3197645a,a,wye,wye,0.01666667,1,1
t21395962a,2,l3197645,a,x3197645a,b,wye,wye,0.01666667,1,1
t5223661c,1,l2730108,c,x2730108c,a,wye,wye,0.01666667,1,1
t5223661c,2,l2730108,c,x2730108c,b,wye,wye,0.01666667,1,1
t5337643c,1,l2897806,c,x2897806c,a,wye,wye,0.01666667,1,1
t5337643c,2,l2897806,c,x2897806c,b,wye,wye,0.01666667,1,1
t5302810c,1,l3178977,c,x3178977c,a,wye,wye,0.01666667,1,1
t5302810c,2,l3178977,c,x3178977c,b,wye,wye,0.01666667,1,1
t5391976c,1,l2841631,c,x2841631c,a,wye,wye,0.01666667,1,1
t5391976c,2,l2841631,c,x2841631c,b,wye,wye,0.01666667,1,1
t5356796c,1,l3235945,c,x3235945c,a,wye,wye,0.01666667,1,1
t5356796c,2,l3235945,c,x3235945c,b,wye,wye,0.01666667,1,1
t5260502b,1,l2748839,b,x2748839b,a,wye,wye,0.01666667,1,1
t5260502b,2,l2748839,b,x2748839b,b,wye,wye,0.01666667,1,1
t225991691a,1,l2989571,a,x2989571a,a,wye,wye,0.01666667,1,1
t225991691a,2,l2989571,a,x2989571a,b,wye,wye,0.01666667,1,1
t2224061203c,1,l3552667,c,x3552667c,a,wye,wye,0.01666667,1,1
t2224061203c,2,l3552667,c,x3552667c,b,wye,wye,0.01666667,1,1
t5138413c,1,l3216347,c,x3216347c,a,wye,wye,0.01666667,1,1
t5138413c,2,l3216347,c,x3216347c,b,wye,wye,0.01666667,1,1
t5323287b,1,l2897789,b,x2897789b,a,wye,wye,0.01666667,1,1
t5323287b,2,l2897789,b,x2897789b,b,wye,wye,0.01666667,1,1
t5321847b,1,l3160100,b,x3160100b,a,wye,wye,0.01666667,1,1
t5321847b,2,l3160100,b,x3160100b,b,wye,wye,0.01666667,1,1
t5337687b,1,l2973156,b,x2973156b,a,wye,wye,0.01666667,1,1
t5337687b,2,l2973156,b,x2973156b,b,wye,wye,0.01666667,1,1
t5302474a,1,l3048214,a,x3048214a,a,wye,wye,0.01666667,1,1
t5302474a,2,l3048214,a,x3048214a,b,wye,wye,0.01666667,1,1
t21357865a,1,l2766719,a,x2766719a,a,wye,wye,0.01666667,1,1
t21357865a,2,l2766719,a,x2766719a,b,wye,wye,0.01666667,1,1
t5355597b,1,l2729401,b,x2729401b,a,wye,wye,0.01666667,1,1
t5355597b,2,l2729401,b,x2729401b,b,wye,wye,0.01666667,1,1
t229106135c,1,l2991640,c,x2991640c,a,wye,wye,0.01666667,1,1
t229106135c,2,l2991640,c,x2991640c,b,wye,wye,0.01666667,1,1
t226264795a,1,l3139366,a,x3139366a,a,wye,wye,0.01666667,1,1
t226264795a,2,l3139366,a,x3139366a,b,wye,wye,0.01666667,1,1
t5337729a,1,l2728247,a,x2728247a,a,wye,wye,0.01666667,1,1
t5337729a,2,l2728247,a,x2728247a,b,wye,wye,0.01666667,1,1
t5337729b,1,l2728247,b,x2728247b,a,wye,wye,0.01666667,1,1
t5337729b,2,l2728247,b,x2728247b,b,wye,wye,0.01666667,1,1
t5337729c,1,l2728247,c,x2728247c,a,wye,wye,0.01666667,1,1
t5337729c,2,l2728247,c,x2728247c,b,wye,wye,0.01666667,1,1
t5293608c,1,l2673306,c,x2673306c,a,wye,wye,0.01666667,1,1
t5293608c,2,l2673306,c,x2673306c,b,wye,wye,0.01666667,1,1
t5355936a,1,l2954357,a,x2954357a,a,wye,wye,0.01666667,1,1
t5355936a,2,l2954357,a,x2954357a,b,wye,wye,0.01666667,1,1
t28149184c,1,l3141395,c,x3141395c,a,wye,wye,0.01666667,1,1
t28149184c,2,l3141395,c,x3141395c,b,wye,wye,0.01666667,1,1
t226193338a,1,l2876796,a,x2876796a,a,wye,wye,0.01666667,1,1
t226193338a,2,l2876796,a,x2876796a,b,wye,wye,0.01666667,1,1
t5391979c,1,l3197642,c,x3197642c,a,wye,wye,0.01666667,1,1
t5391979c,2,l3197642,c,x3197642c,b,wye,wye,0.01666667,1,1
t5251862c,1,l3254873,c,x3254873c,a,wye,wye,0.01666667,1,1
t5251862c,2,l3254873,c,x3254873c,b,wye,wye,0.01666667,1,1
t5355591b,1,l2822858,b,x2822858b,a,wye,wye,0.01666667,1,1
t5355591b,2,l2822858,b,x2822858b,b,wye,wye,0.01666667,1,1
t2224387062a,1,l3728040,a,x3728040a,a,wye,wye,0.01666667,1,1
t2224387062a,2,l3728040,a,x3728040a,b,wye,wye,0.01666667,1,1
t226193361b,1,l3157710,b,x3157710b,a,wye,wye,0.01666667,1,1
t226193361b,2,l3157710,b,x3157710b,b,wye,wye,0.01666667,1,1
t5323267b,1,l2710514,b,x2710514b,a,wye,wye,0.01666667,1,1
t5323267b,2,l2710514,b,x2710514b,b,wye,wye,0.01666667,1,1
t226924200b,1,l2763072,b,x2763072b,a,wye,wye,0.01666667,1,1
t226924200b,2,l2763072,b,x2763072b,b,wye,wye,0.01666667,1,1
t5302676a,1,l2710519,a,x2710519a,a,wye,wye,0.01666667,1,1
t5302676a,2,l2710519,a,x2710519a,b,wye,wye,0.01666667,1,1
t2224386874a,1,l3727711,a,x3727711a,a,wye,wye,0.01666667,1,1
t2224386874a,2,l3727711,a,x3727711a,b,wye,wye,0.01666667,1,1
t5356009a,1,l2691936,a,x2691936a,a,wye,wye,0.01666667,1,1
t5356009a,2,l2691936,a,x2691936a,b,wye,wye,0.01666667,1,1
t5138641c,1,l2841638,c,x2841638c,a,wye,wye,0.01666667,1,1
t5138641c,2,l2841638,c,x2841638c,b,wye,wye,0.01666667,1,1
t5337714c,1,l3254209,c,x3254209c,a,wye,wye,0.01666667,1,1
t5337714c,2,l3254209,c,x3254209c,b,wye,wye,0.01666667,1,1
t21380453a,1,l3010557,a,x3010557a,a,wye,wye,0.01666667,1,1
t21380453a,2,l3010557,a,x3010557a,b,wye,wye,0.01666667,1,1
t226191778c,1,l2820528,c,x2820528c,a,wye,wye,0.01666667,1,1
t226191778c,2,l2820528,c,x2820528c,b,wye,wye,0.01666667,1,1
t226029836a,1,l3251808,a,x3251808a,a,wye,wye,0.01666667,1,1
t226029836a,2,l3251808,a,x3251808a,b,wye,wye,0.01666667,1,1
t2224237718a,1,l3649305,a,x3649305a,a,wye,wye,0.01666667,1,1
t2224237718a,2,l3649305,a,x3649305a,b,wye,wye,0.01666667,1,1
t226194093a,1,l3157718,a,x3157718a,a,wye,wye,0.01666667,1,1
t226194093a,2,l3157718,a,x3157718a,b,wye,wye,0.01666667,1,1
t5302673a,1,l3010569,a,x3010569a,a,wye,wye,0.01666667,1,1
t5302673a,2,l3010569,a,x3010569a,b,wye,wye,0.01666667,1,1
t5293522a,1,l2785527,a,x2785527a,a,wye,wye,0.01666667,1,1
t5293522a,2,l2785527,a,x2785527a,b,wye,wye,0.01666667,1,1
t227917133c,1,l3047073,c,x3047073c,a,wye,wye,0.01666667,1,1
t227917133c,2,l3047073,c,x3047073c,b,wye,wye,0.01666667,1,1
t2224238167a,1,l3649306,a,x3649306a,a,wye,wye,0.01666667,1,1
t2224238167a,2,l3649306,a,x3649306a,b,wye,wye,0.01666667,1,1
t5293592a,1,l2973161,a,x2973161a,a,wye,wye,0.01666667,1,1
t5293592a,2,l2973161,a,x2973161a,b,wye,wye,0.01666667,1,1
t225918926b,1,l2688692,b,x2688692b,a,wye,wye,0.01666667,1,1
t225918926b,2,l2688692,b,x2688692b,b,wye,wye,0.01666667,1,1
t5138717c,1,l3254220,c,x3254220c,a,wye,wye,0.01666667,1,1
t5138717c,2,l3254220,c,x3254220c,b,wye,wye,0.01666667,1,1
t5356007a,1,l3141389,a,x3141389a,a,wye,wye,0.01666667,1,1
t5356007a,2,l3141389,a,x3141389a,b,wye,wye,0.01666667,1,1
t5356008a,1,l3197618,a,x3197618a,a,wye,wye,0.01666667,1,1
t5356008a,2,l3197618,a,x3197618a,b,wye,wye,0.01666667,1,1
t226193696a,1,l3143999,a,x3143999a,a,wye,wye,0.01666667,1,1
t226193696a,2,l3143999,a,x3143999a,b,wye,wye,0.01666667,1,1
t5337689b,1,l2691949,b,x2691949b,a,wye,wye,0.01666667,1,1
t5337689b,2,l2691949,b,x2691949b,b,wye,wye,0.01666667,1,1
t5337624c,1,l3066807,c,x3066807c,a,wye,wye,0.01666667,1,1
t5337624c,2,l3066807,c,x3066807c,b,wye,wye,0.01666667,1,1
t5321880a,1,l2876812,a,x2876812a,a,wye,wye,0.01666667,1,1
t5321880a,2,l2876812,a,x2876812a,b,wye,wye,0.01666667,1,1
t5392038b,1,l2841634,b,x2841634b,a,wye,wye,0.01666667,1,1
t5392038b,2,l2841634,b,x2841634b,b,wye,wye,0.01666667,1,1
t5337712c,1,l3235245,c,x3235245c,a,wye,wye,0.01666667,1,1
t5337712c,2,l3235245,c,x3235245c,b,wye,wye,0.01666667,1,1
t21399508a,1,l3104135,a,x3104135a,a,wye,wye,0.01666667,1,1
t21399508a,2,l3104135,a,x3104135a,b,wye,wye,0.01666667,1,1
t5294809a,1,l2952014,a,x2952014a,a,wye,wye,0.01666667,1,1
t5294809a,2,l2952014,a,x2952014a,b,wye,wye,0.01666667,1,1
t5274994c,1,l3048205,c,x3048205c,a,wye,wye,0.01666667,1,1
t5274994c,2,l3048205,c,x3048205c,b,wye,wye,0.01666667,1,1
t5260461b,1,l2861223,b,x2861223b,a,wye,wye,0.01666667,1,1
t5260461b,2,l2861223,b,x2861223b,b,wye,wye,0.01666667,1,1
t5223655c,1,l2936268,c,x2936268c,a,wye,wye,0.01666667,1,1
t5223655c,2,l2936268,c,x2936268c,b,wye,wye,0.01666667,1,1
t5138465c,1,l2879055,c,x2879055c,a,wye,wye,0.01666667,1,1
t5138465c,2,l2879055,c,x2879055c,b,wye,wye,0.01666667,1,1
t5323387b,1,l2690941,b,x2690941b,a,wye,wye,0.01666667,1,1
t5323387b,2,l2690941,b,x2690941b,b,wye,wye,0.01666667,1,1
t5338918a,1,l2897773,a,x2897773a,a,wye,wye,0.01666667,1,1
t5338918a,2,l2897773,a,x2897773a,b,wye,wye,0.01666667,1,1
t5260561c,1,l3104850,c,x3104850c,a,wye,wye,0.01666667,1,1
t5260561c,2,l3104850,c,x3104850c,b,wye,wye,0.01666667,1,1
t226192846b,1,l3139086,b,x3139086b,a,wye,wye,0.01666667,1,1
t226192846b,2,l3139086,b,x3139086b,b,wye,wye,0.01666667,1,1
t2224386750a,1,l3727707,a,x3727707a,a,wye,wye,0.01666667,1,1
t2224386750a,2,l3727707,a,x3727707a,b,wye,wye,0.01666667,1,1
t5260576c,1,l3030126,c,x3030126c,a,wye,wye,0.01666667,1,1
t5260576c,2,l3030126,c,x3030126c,b,wye,wye,0.01666667,1,1
t5391756b,1,l2879079,b,x2879079b,a,wye,wye,0.01666667,1,1
t5391756b,2,l2879079,b,x2879079b,b,wye,wye,0.01666667,1,1
t5391994a,1,l3066821,a,x3066821a,a,wye,wye,0.01666667,1,1
t5391994a,2,l3066821,a,x3066821a,b,wye,wye,0.01666667,1,1
t5337715a,1,l3254204,a,x3254204a,a,wye,wye,0.01666667,1,1
t5337715a,2,l3254204,a,x3254204a,b,wye,wye,0.01666667,1,1
t28150172a,1,l2748135,a,x2748135a,a,wye,wye,0.01666667,1,1
t28150172a,2,l2748135,a,x2748135a,b,wye,wye,0.01666667,1,1
t5294844a,1,l2841623,a,x2841623a,a,wye,wye,0.01666667,1,1
t5294844a,2,l2841623,a,x2841623a,b,wye,wye,0.01666667,1,1
t5337699b,1,l2954349,b,x2954349b,a,wye,wye,0.01666667,1,1
t5337699b,2,l2954349,b,x2954349b,b,wye,wye,0.01666667,1,1
t226194002b,1,l2801902,b,x2801902b,a,wye,wye,0.01666667,1,1
t226194002b,2,l2801902,b,x2801902b,b,wye,wye,0.01666667,1,1
t5321851b,1,l2729434,b,x2729434b,a,wye,wye,0.01666667,1,1
t5321851b,2,l2729434,b,x2729434b,b,wye,wye,0.01666667,1,1
t5260555a,1,l3048962,a,x3048962a,a,wye,wye,0.01666667,1,1
t5260555a,2,l3048962,a,x3048962a,b,wye,wye,0.01666667,1,1
t226101460a,1,l2857591,a,x2857591a,a,wye,wye,0.01666667,1,1
t226101460a,2,l2857591,a,x2857591a,b,wye,wye,0.01666667,1,1
t28128517c,1,l3048890,c,x3048890c,a,wye,wye,0.01666667,1,1
t28128517c,2,l3048890,c,x3048890c,b,wye,wye,0.01666667,1,1
t5260567c,1,l2936211,c,x2936211c,a,wye,wye,0.01666667,1,1
t5260567c,2,l2936211,c,x2936211c,b,wye,wye,0.01666667,1,1
t5338981b,1,l2820535,b,x2820535b,a,wye,wye,0.01666667,1,1
t5338981b,2,l2820535,b,x2820535b,b,wye,wye,0.01666667,1,1
t225533215c,1,l3097861,c,x3097861c,a,wye,wye,0.01666667,1,1
t225533215c,2,l3097861,c,x3097861c,b,wye,wye,0.01666667,1,1
t5391743b,1,l3141390,b,x3141390b,a,wye,wye,0.01666667,1,1
t5391743b,2,l3141390,b,x3141390b,b,wye,wye,0.01666667,1,1
t5391996a,1,l3141412,a,x3141412a,a,wye,wye,0.01666667,1,1
t5391996a,2,l3141412,a,x3141412a,b,wye,wye,0.01666667,1,1
t28118822a,1,l2991920,a,x2991920a,a,wye,wye,0.01666667,1,1
t28118822a,2,l2991920,a,x2991920a,b,wye,wye,0.01666667,1,1
t5260558c,1,l3160861,c,x3160861c,a,wye,wye,0.01666667,1,1
t5260558c,2,l3160861,c,x3160861c,b,wye,wye,0.01666667,1,1
t5355842a,1,l2876813,a,x2876813a,a,wye,wye,0.01666667,1,1
t5355842a,2,l2876813,a,x2876813a,b,wye,wye,0.01666667,1,1
t5338943c,1,l2729410,c,x2729410c,a,wye,wye,0.01666667,1,1
t5338943c,2,l2729410,c,x2729410c,b,wye,wye,0.01666667,1,1
t5293492c,1,l2841637,c,x2841637c,a,wye,wye,0.01666667,1,1
t5293492c,2,l2841637,c,x2841637c,b,wye,wye,0.01666667,1,1
t5355779c,1,l3122817,c,x3122817c,a,wye,wye,0.01666667,1,1
t5355779c,2,l3122817,c,x3122817c,b,wye,wye,0.01666667,1,1
t5260457b,1,l3086079,b,x3086079b,a,wye,wye,0.01666667,1,1
t5260457b,2,l3086079,b,x3086079b,b,wye,wye,0.01666667,1,1
t21393454b,1,l3179699,b,x3179699b,a,wye,wye,0.01666667,1,1
t21393454b,2,l3179699,b,x3179699b,b,wye,wye,0.01666667,1,1
t5321848b,1,l3085390,b,x3085390b,a,wye,wye,0.01666667,1,1
t5321848b,2,l3085390,b,x3085390b,b,wye,wye,0.01666667,1,1
t5338960c,1,l2897767,c,x2897767c,a,wye,wye,0.01666667,1,1
t5338960c,2,l2897767,c,x2897767c,b,wye,wye,0.01666667,1,1
t5356065b,1,l3104124,b,x3104124b,a,wye,wye,0.01666667,1,1
t5356065b,2,l3104124,b,x3104124b,b,wye,wye,0.01666667,1,1
t5138646a,1,l2804251,a,x2804251a,a,wye,wye,0.01666667,1,1
t5138646a,2,l2804251,a,x2804251a,b,wye,wye,0.01666667,1,1
t5337654c,1,l3066808,c,x3066808c,a,wye,wye,0.01666667,1,1
t5337654c,2,l3066808,c,x3066808c,b,wye,wye,0.01666667,1,1
t5337691b,1,l2897774,b,x2897774b,a,wye,wye,0.01666667,1,1
t5337691b,2,l2897774,b,x2897774b,b,wye,wye,0.01666667,1,1
t5391738b,1,l3104115,b,x3104115b,a,wye,wye,0.01666667,1,1
t5391738b,2,l3104115,b,x3104115b,b,wye,wye,0.01666667,1,1
t5247171b,1,l0247171,b,x0247171b,a,wye,wye,0.01666667,1,1
t5247171b,2,l0247171,b,x0247171b,b,wye,wye,0.01666667,1,1
t226192175c,1,l3214055,c,x3214055c,a,wye,wye,0.01666667,1,1
t226192175c,2,l3214055,c,x3214055c,b,wye,wye,0.01666667,1,1
t5328367c,1,l3104830,c,x3104830c,a,wye,wye,0.01666667,1,1
t5328367c,2,l3104830,c,x3104830c,b,wye,wye,0.01666667,1,1
t5247084b,1,l3254211,b,x3254211b,a,wye,wye,0.01666667,1,1
t5247084b,2,l3254211,b,x3254211b,b,wye,wye,0.01666667,1,1
t5247100b,1,l2729407,b,x2729407b,a,wye,wye,0.01666667,1,1
t5247100b,2,l2729407,b,x2729407b,b,wye,wye,0.01666667,1,1
t226101449a,1,l3027133,a,x3027133a,a,wye,wye,0.01666667,1,1
t226101449a,2,l3027133,a,x3027133a,b,wye,wye,0.01666667,1,1
t5321838a,1,l2691944,a,x2691944a,a,wye,wye,0.01666667,1,1
t5321838a,2,l2691944,a,x2691944a,b,wye,wye,0.01666667,1,1
t226194262c,1,l2745806,c,x2745806c,a,wye,wye,0.01666667,1,1
t226194262c,2,l2745806,c,x2745806c,b,wye,wye,0.01666667,1,1
t22112168887c,1,l2878848,c,x2878848c,a,wye,wye,0.01666667,1,1
t22112168887c,2,l2878848,c,x2878848c,b,wye,wye,0.01666667,1,1
t5355773a,1,l2991909,a,x2991909a,a,wye,wye,0.01666667,1,1
t5355773a,2,l2991909,a,x2991909a,b,wye,wye,0.01666667,1,1
t226192926a,1,l2726973,a,x2726973a,a,wye,wye,0.01666667,1,1
t226192926a,2,l2726973,a,x2726973a,b,wye,wye,0.01666667,1,1
t5337718a,1,l2691947,a,x2691947a,a,wye,wye,0.01666667,1,1
t5337718a,2,l2691947,a,x2691947a,b,wye,wye,0.01666667,1,1
t5251859c,1,l2952007,c,x2952007c,a,wye,wye,0.01666667,1,1
t5251859c,2,l2952007,c,x2952007c,b,wye,wye,0.01666667,1,1
t5260622c,1,l3198347,c,x3198347c,a,wye,wye,0.01666667,1,1
t5260622c,2,l3198347,c,x3198347c,b,wye,wye,0.01666667,1,1
t21467859b,1,l2916625,b,x2916625b,a,wye,wye,0.01666667,1,1
t21467859b,2,l2916625,b,x2916625b,b,wye,wye,0.01666667,1,1
t226193298a,1,l2820533,a,x2820533a,a,wye,wye,0.01666667,1,1
t226193298a,2,l2820533,a,x2820533a,b,wye,wye,0.01666667,1,1
t21399809a,1,l2785531,a,x2785531a,a,wye,wye,0.01666667,1,1
t21399809a,2,l2785531,a,x2785531a,b,wye,wye,0.01666667,1,1
t5294812a,1,l3120502,a,x3120502a,a,wye,wye,0.01666667,1,1
