bus_id,super_node,kept
sx2748125c,sx2748125c,1
sx2673303c,x2673303c,0
sx3104117c,sx3104117c,1
sx3010568a,x3010568a,0
sx3029505c,sx3029505c,1
sx2673318c,sx2673318c,1
sx3178979c,sx3178979c,1
sx3104129a,sx3104129a,1
sx3141401a,x3141401a,0
sx2841632b,sx2841632b,1
sx2748157a,sx2748157a,1
sx2785537a,x2785537a,0
sx2691967b,x2691967b,0
sx2916620a,x2916620a,0
sx2916620b,x2916620b,0
sx2916620c,x2916620c,0
sx2766738c,sx2766738c,1
sx3066814b,x3066814b,0
sx2820535b,sx2820535b,1
sx2785534b,sx2785534b,1
sx2691965b,x2691965b,0
sx2748144a,x2748144a,0
sx2897792a,x2897792a,0
sx2785538a,x2785538a,0
sx2897793a,x2897793a,0
sx3254231a,x3254231a,0
sx3254230a,x3254230a,0
sx2673331b,sx2673331b,1
sx2935567b,x2935567b,0
sx2804272b,x2804272b,0
sx3160115b,sx3160115b,1
sx3254227b,x3254227b,0
sx2860499b,sx2860499b,1
sx3254229b,sx3254229b,1
sx2822873b,x2822873b,0
sx3178988b,x3178988b,0
sx2785536b,x2785536b,0
sx3066826b,sx3066826b,1
sx3197653b,sx3197653b,1
sx2785535b,sx2785535b,1
sx2916619b,sx2916619b,1
sx2916617b,sx2916617b,1
sx3122835b,x3122835b,0
sx2691966b,sx2691966b,1
sx3104145b,x3104145b,0
sx2973171b,sx2973171b,1
sx2804270b,x2804270b,0
sx3235273b,sx3235273b,1
sx2729423c,x2729423c,0
sx2729424a,x2729424a,0
sx3160114a,x3160114a,0
sx3104144a,x3104144a,0
sx3197652a,x3197652a,0
sx3141394b,x3141394b,0
sx2804277c,sx2804277c,1
sx3197625c,x3197625c,0
sx2785511a,x2785511a,0
sx2973148a,x2973148a,0
sx3160098a,x3160098a,0
sx2916602a,x2916602a,0
sx3231255c,sx3231255c,1
sx3118855c,sx3118855c,1
sx3085410b,x3085410b,0
sx2992556c,x2992556c,0
sx3198356c,x3198356c,0
sx3048968c,sx3048968c,1
sx2767414c,x2767414c,0
sx3045895c,sx3045895c,1
sx2692664c,x2692664c,0
sx2991901b,sx2991901b,1
sx2673322b,x2673322b,0
sx2766730b,x2766730b,0
sx2689691a,x2689691a,0
sx2914323b,x2914323b,0
sx3048222c,sx3048222c,1
sx3122837c,sx3122837c,1
sx2991933c,sx2991933c,1
sx2710525c,sx2710525c,1
sx2673323c,sx2673323c,1
sx2710542b,sx2710542b,1
sx2766742b,x2766742b,0
sx3254234b,sx3254234b,1
sx3104114b,sx3104114b,1
sx2822857b,x2822857b,0
sx2691939b,sx2691939b,1
sx2860478b,x2860478b,0
sx2822858b,sx2822858b,1
sx3254206b,sx3254206b,1
sx2766715b,x2766715b,0
sx2860479b,x2860479b,0
sx3178969b,x3178969b,0
sx2729401b,x2729401b,0
sx2804245b,sx2804245b,1
sx3216338b,sx3216338b,1
sx2691938b,sx2691938b,1
sx2673326b,x2673326b,0
sx3251806b,x3251806b,0
sx3160108b,sx3160108b,1
sx2841624b,x2841624b,0
sx2729409b,sx2729409b,1
sx3029510b,x3029510b,0
sx2991927b,sx2991927b,1
sx2954338b,sx2954338b,1
sx3197634b,sx3197634b,1
sx2729408b,sx2729408b,1
sx2991909a,x2991909a,0
sx3085398b,sx3085398b,1
sx2673314c,x2673314c,0
sx3122817c,x3122817c,0
sx3160102b,sx3160102b,1
sx2822871b,sx2822871b,1
sx2876813a,x2876813a,0
sx2952013a,x2952013a,0
sx2916598a,x2916598a,0
sx3048212a,x3048212a,0
sx2691973a,x2691973a,0
sx2954357a,sx2954357a,1
sx2841639a,x2841639a,0
sx2804262a,x2804262a,0
sx2973165a,x2973165a,0
sx2785529c,sx2785529c,1
sx3197646b,sx3197646b,1
sx3141389a,x3141389a,0
sx3197618a,x3197618a,0
sx2691936a,x2691936a,0
sx3216336a,x3216336a,0
sx3216337a,x3216337a,0
sx2841615a,x2841615a,0
sx2954348a,x2954348a,0
sx3235249a,x3235249a,0
sx2916599a,x2916599a,0
sx3122816b,sx3122816b,1
sx3160103c,x3160103c,0
sx2935556b,sx2935556b,1
sx3104124b,x3104124b,0
sx2970804c,sx2970804c,1
sx3176661c,x3176661c,0
sx3048937c,x3048937c,0
sx2804957c,x2804957c,0
sx2767343c,sx2767343c,1
sx3179608c,sx3179608c,1
sx3086002c,sx3086002c,1
sx2842330c,sx2842330c,1
sx3235945c,sx3235945c,1
sx2955006c,sx2955006c,1
sx2692600c,sx2692600c,1
sx3235946a,x3235946a,0
sx3011229a,x3011229a,0
sx2767342a,x2767342a,0
sx2748780a,x2748780a,0
sx2823544a,x2823544a,0
sx3195321a,x3195321a,0
sx2823545a,x2823545a,0
sx3101782a,sx3101782a,1
sx2936214a,x2936214a,0
sx3142049c,x3142049c,0
sx2804956a,x2804956a,0
sx2730106c,sx2730106c,1
sx2936212a,x2936212a,0
sx3029495b,x3029495b,0
sx2804247b,sx2804247b,1
sx3104115b,x3104115b,0
sx2954339b,sx2954339b,1
sx3048200b,x3048200b,0
sx3216339b,sx3216339b,1
sx3048201b,sx3048201b,1
sx3141390b,sx3141390b,1
sx2710537b,sx2710537b,1
sx2673300b,sx2673300b,1
sx3085388b,x3085388b,0
sx2822859b,sx2822859b,1
sx2991902b,sx2991902b,1
sx2991918b,sx2991918b,1
sx2897764b,sx2897764b,1
sx2860488b,sx2860488b,1
sx2804260b,sx2804260b,1
sx2973163b,x2973163b,0
sx3104130b,sx3104130b,1
sx2879079b,x2879079b,0
sx2991917b,x2991917b,0
sx2841636b,x2841636b,0
sx3085389b,sx3085389b,1
sx2673319c,x2673319c,0
sx2841631c,sx2841631c,1
sx3216350a,x3216350a,0
sx3141402c,sx3141402c,1
sx3197642c,x3197642c,0
sx2691952a,x2691952a,0
sx2879081a,x2879081a,0
sx2785530a,x2785530a,0
sx2766723a,x2766723a,0
sx3122822a,x3122822a,0
sx2766747a,x2766747a,0
sx2858163a,x2858163a,0
sx3216346a,x3216346a,0
sx3029500a,x3029500a,0
sx3156034a,x3156034a,0
sx3066821a,x3066821a,0
sx2748140a,x2748140a,0
sx3141412a,x3141412a,0
sx2991915b,sx2991915b,1
sx2673320b,sx2673320b,1
sx2841634b,sx2841634b,1
sx2766720a,x2766720a,0
sx3235254c,sx3235254c,1
sx2935566c,sx2935566c,1
sx3141393c,sx3141393c,1
sx3030204a,x3030204a,0
sx3160868b,sx3160868b,1
sx2785524c,x2785524c,0
sx3235268c,sx3235268c,1
sx3122825a,sx3122825a,1
sx2991920a,x2991920a,0
sx2973146b,sx2973146b,1
sx2935568b,x2935568b,0
sx2814529a,sx2814529a,1
sx2814529b,sx2814529b,1
sx2814529c,sx2814529c,1
sx3122818c,sx3122818c,1
sx3048209b,sx3048209b,1
sx2841628a,x2841628a,0
sx2673316a,x2673316a,0
sx2748143a,x2748143a,0
sx2860477a,x2860477a,0
sx3066811b,sx3066811b,1
sx2954352c,sx2954352c,1
sx3160864b,x3160864b,0
sx3085401a,sx3085401a,1
sx2766744b,sx2766744b,1
sx2804259a,x2804259a,0
sx2860486c,x2860486c,0
sx2785522b,sx2785522b,1
sx2897766c,sx2897766c,1
sx3048889c,sx3048889c,1
sx3048890c,sx3048890c,1
sx2991921c,sx2991921c,1
sx3011293a,sx3011293a,1
sx3011293b,sx3011293b,1
sx3011293c,sx3011293c,1
sx3123509c,x3123509c,0
sx2841620b,x2841620b,0
sx2991929b,sx2991929b,1
sx3160793c,x3160793c,0
sx2691946b,x2691946b,0
sx2991940c,x2991940c,0
sx3197636b,sx3197636b,1
sx2991905a,sx2991905a,1
sx3141395c,sx3141395c,1
sx2748135a,x2748135a,0
sx2729412a,x2729412a,0
sx2839305a,x2839305a,0
sx3160123a,x3160123a,0
sx2822861a,x2822861a,0
sx2841616a,x2841616a,0
sx3122812b,sx3122812b,1
sx2897771b,x2897771b,0
sx3178973a,x3178973a,0
sx3141411c,sx3141411c,1
sx2710518a,x2710518a,0
sx3085391b,sx3085391b,1
sx2955076a,x2955076a,0
sx2729430b,sx2729430b,1
sx3142079b,x3142079b,0
sx2955055b,sx2955055b,1
sx2879753b,sx2879753b,1
sx2842390c,x2842390c,0
sx2710511a,x2710511a,0
sx2766719a,x2766719a,0
sx3160117b,sx3160117b,1
sx2897790c,sx2897790c,1
sx3066817a,sx3066817a,1
sx2841641b,x2841641b,0
sx2674027b,sx2674027b,1
sx3010557a,x3010557a,0
sx3235242c,sx3235242c,1
sx2973150a,x2973150a,0
sx3066804a,sx3066804a,1
sx2879067a,x2879067a,0
sx2710530b,x2710530b,0
sx2748781a,sx2748781a,1
sx3197654a,x3197654a,0
sx2954361b,sx2954361b,1
sx2935547b,x2935547b,0
sx3215385a,sx3215385a,1
sx3215385b,sx3215385b,1
sx3215385c,sx3215385c,1
sx2841622a,x2841622a,0
sx2879062c,x2879062c,0
sx2917255c,sx2917255c,1
sx3160862c,x3160862c,0
sx3067447a,x3067447a,0
sx3179637c,sx3179637c,1
sx2822867b,x2822867b,0
sx2766741a,x2766741a,0
sx2897807b,x2897807b,0
sx2823611a,x2823611a,0
sx3141398a,x3141398a,0
sx3235251c,x3235251c,0
sx2935551c,x2935551c,0
sx3235252b,sx3235252b,1
sx2917328b,sx2917328b,1
sx2989565a,x2989565a,0
sx2692655c,sx2692655c,1
sx2861219b,sx2861219b,1
sx2674051a,x2674051a,0
sx2804249c,x2804249c,0
sx3030205c,sx3030205c,1
sx3085395a,x3085395a,0
sx2767409b,sx2767409b,1
sx3217064b,sx3217064b,1
sx2729405b,x2729405b,0
sx3179699b,sx3179699b,1
sx2898526c,x2898526c,0
sx2674052c,x2674052c,0
sx2851933a,x2851933a,0
sx2851933b,sx2851933b,1
sx2851933c,sx2851933c,1
sx2860492c,x2860492c,0
sx3197645a,x3197645a,0
sx3048211a,x3048211a,0
sx2804253a,x2804253a,0
sx3178981b,sx3178981b,1
sx2785525c,sx2785525c,1
sx2860483b,sx2860483b,1
sx3141397b,sx3141397b,1
sx3253995c,x3253995c,0
sx2710536a,x2710536a,0
sx3197638a,x3197638a,0
sx2935557a,sx2935557a,1
sx2673311a,x2673311a,0
sx2729413a,x2729413a,0
sx3122848c,x3122848c,0
sx2973169a,x2973169a,0
sx2822868a,x2822868a,0
sx2860493a,x2860493a,0
sx3178976a,x3178976a,0
sx2673317a,x2673317a,0
sx2729428a,x2729428a,0
sx2973159a,x2973159a,0
sx3254216a,x3254216a,0
sx2973180b,sx2973180b,1
sx3066816a,x3066816a,0
sx3216351a,x3216351a,0
sx2841635a,x2841635a,0
sx3254217c,sx3254217c,1
sx2822870c,x2822870c,0
sx2766725c,x2766725c,0
sx2879078a,x2879078a,0
sx3048221a,x3048221a,0
sx2879092c,sx2879092c,1
sx2691954b,sx2691954b,1
sx3104135a,x3104135a,0
sx2991943c,sx2991943c,1
sx3233353a,x3233353a,0
sx3141403a,x3141403a,0
sx2785546a,x2785546a,0
sx2879087a,x2879087a,0
sx2785531a,x2785531a,0
sx3216358a,x3216358a,0
sx2748139b,x2748139b,0
sx2935559a,x2935559a,0
sx3048231b,sx3048231b,1
sx2691959b,x2691959b,0
sx2731712b,sx2731712b,1
sx3010580b,x3010580b,0
sx3216361b,sx3216361b,1
sx2879089c,sx2879089c,1
sx3232301c,sx3232301c,1
sx2763811c,sx2763811c,1
sx2970258c,sx2970258c,1
sx2763812c,sx2763812c,1
sx3101194c,sx3101194c,1
sx2916625b,sx2916625b,1
sx2955047a,x2955047a,0
sx3066830b,sx3066830b,1
sx2673343b,x2673343b,0
sx2766748a,x2766748a,0
sx2897801a,sx2897801a,1
sx2897805a,x2897805a,0
sx3086098a,sx3086098a,1
sx3104155c,sx3104155c,1
sx2710543c,sx2710543c,1
sx2861197c,x2861197c,0
sx2992657a,x2992657a,0
sx3254237a,x3254237a,0
sx2710544a,x2710544a,0
sx2917359a,x2917359a,0
sx3122847a,x3122847a,0
sx3029520b,x3029520b,0
sx3150961c,sx3150961c,1
sx2684420b,x2684420b,0
sx2685809a,x2685809a,0
sx3097861c,x3097861c,0
sx2798067b,x2798067b,0
sx2929261a,x2929261a,0
sx2891575c,x2891575c,0
sx2685805a,x2685805a,0
sx3225319b,sx3225319b,1
sx2925506c,sx2925506c,1
sx2983432a,x2983432a,0
sx2948732b,x2948732b,0
sx2911069b,x2911069b,0
sx2724120c,sx2724120c,1
sx2858175a,x2858175a,0
sx3251807a,x3251807a,0
sx3231269b,x3231269b,0
sx3081380a,x3081380a,0
sx3139103a,x3139103a,0
sx2876814a,x2876814a,0
sx3120503a,x3120503a,0
sx3120504a,x3120504a,0
sx2875754c,sx2875754c,1
sx3195327a,x3195327a,0
sx2763407c,sx2763407c,1
sx2688692b,x2688692b,0
sx2688693c,x2688693c,0
sx2913406b,sx2913406b,1
sx2989571a,x2989571a,0
sx2764411c,x2764411c,0
sx3119793b,x3119793b,0
sx3251808a,x3251808a,0
sx3027133a,x3027133a,0
sx2857591a,x2857591a,0
sx2726983a,sx2726983a,1
sx3157167a,x3157167a,0
sx3082993a,x3082993a,0
sx3120376a,x3120376a,0
sx2989432b,sx2989432b,1
sx3120484c,x3120484c,0
sx2820528c,sx2820528c,1
sx2745799c,sx2745799c,1
sx3270814a,x3270814a,0
sx2801895b,sx2801895b,1
sx2801896b,x2801896b,0
sx3214055c,x3214055c,0
sx3195310a,x3195310a,0
sx3008232b,x3008232b,0
sx2764399b,x2764399b,0
sx3027116a,x3027116a,0
sx2689678b,x2689678b,0
sx2951995c,sx2951995c,1
sx3139086b,sx3139086b,1
sx2933120c,sx2933120c,1
sx2726973a,x2726973a,0
sx2820531b,sx2820531b,1
sx3157708c,x3157708c,0
sx2858166a,x2858166a,0
sx2764403a,x2764403a,0
sx2895449c,sx2895449c,1
sx3176656a,x3176656a,0
sx2820533a,x2820533a,0
sx2876796a,x2876796a,0
sx2876797a,x2876797a,0
sx3157710b,x3157710b,0
sx2726974b,sx2726974b,1
sx2726975b,x2726975b,0
sx3195315a,x3195315a,0
sx3143999a,x3143999a,0
sx3125349c,sx3125349c,1
sx3181545c,x3181545c,0
sx3082981c,x3082981c,0
sx2876798b,sx2876798b,1
sx3008237c,sx3008237c,1
sx2783231b,sx2783231b,1
sx3176660b,x3176660b,0
sx3082983b,sx3082983b,1
sx2801902b,sx2801902b,1
sx3157718a,x3157718a,0
sx2745806c,sx2745806c,1
sx3195318b,x3195318b,0
sx3214071c,sx3214071c,1
sx3214069c,sx3214069c,1
sx3232902a,x3232902a,0
sx3027122a,x3027122a,0
sx3082988b,x3082988b,0
sx3027124c,sx3027124c,1
sx2801909c,x2801909c,0
sx2914324a,x2914324a,0
sx2820556a,x2820556a,0
sx2933135a,x2933135a,0
sx3139366a,x3139366a,0
sx2708744b,sx2708744b,1
sx2690187b,sx2690187b,1
sx3233412a,sx3233412a,1
sx3027670b,sx3027670b,1
sx2821087a,sx2821087a,1
sx2990098a,sx2990098a,1
sx3252336b,sx3252336b,1
sx2802480b,sx2802480b,1
sx3233413b,sx3233413b,1
sx3027671a,sx3027671a,1
sx3102286b,sx3102286b,1
sx2802481a,sx2802481a,1
sx3214549a,sx3214549a,1
sx3139598b,sx3139598b,1
sx3214112b,x3214112b,0
sx3251854a,x3251854a,0
sx2763072b,sx2763072b,1
sx3172805a,x3172805a,0
sx3226771a,x3226771a,0
sx3189190a,x3189190a,0
sx2896685a,x2896685a,0
sx2896685b,x2896685b,0
sx2896685c,x2896685c,0
sx2937757c,sx2937757c,1
sx2806553c,sx2806553c,1
sx2862616c,sx2862616c,1
sx2746587c,sx2746587c,1
sx2727795c,x2727795c,0
sx3177665a,sx3177665a,1
sx3046854b,sx3046854b,1
sx3102793b,sx3102793b,1
sx2803199a,sx2803199a,1
sx2803199b,sx2803199b,1
sx2803199c,sx2803199c,1
sx3215203a,sx3215203a,1
sx3215203b,sx3215203b,1
sx3215203c,sx3215203c,1
sx3065665a,x3065665a,0
sx3177881c,sx3177881c,1
sx3047058a,sx3047058a,1
sx3177894a,x3177894a,0
sx3140238a,x3140238a,0
sx2821770a,sx2821770a,1
sx2915534a,sx2915534a,1
sx2690868c,sx2690868c,1
sx2803194c,sx2803194c,1
sx3047073c,sx3047073c,1
sx3065696a,x3065696a,0
sx2915542a,sx2915542a,1
sx2915542b,sx2915542b,1
sx2915542c,sx2915542c,1
sx3234149a,x3234149a,0
sx3234149b,sx3234149b,1
sx3234149c,sx3234149c,1
sx2859391b,sx2859391b,1
sx2859403a,x2859403a,0
sx3215340a,x3215340a,0
sx3047289a,sx3047289a,1
sx3047289b,sx3047289b,1
sx3047289c,sx3047289c,1
sx3215549b,sx3215549b,1
sx3253570c,sx3253570c,1
sx2972704c,x2972704c,0
sx3159645a,x3159645a,0
sx3091052a,sx3091052a,1
sx2916234a,x2916234a,0
sx3029183b,x3029183b,0
sx3108449a,x3108449a,0
sx3103822c,sx3103822c,1
sx2991640c,x2991640c,0
sx2729206c,sx2729206c,1
sx2897554c,sx2897554c,1
sx2729207c,sx2729207c,1
sx2766499c,sx2766499c,1
sx2878848c,sx2878848c,1
sx3263051c,sx3263051c,1
sx3312692a,x3312692a,0
sx3315860b,x3315860b,0
sx3342743c,x3342743c,0
sx3448661b,x3448661b,0
sx3552667c,sx3552667c,1
sx3626914c,x3626914c,0
sx3632979a,x3632979a,0
sx3645809c,sx3645809c,1
sx3645810c,sx3645810c,1
sx3645811c,sx3645811c,1
sx3645812c,sx3645812c,1
sx3649297a,sx3649297a,1
sx3649298a,sx3649298a,1
sx3649299a,x3649299a,0
sx3649300a,sx3649300a,1
sx3649301a,sx3649301a,1
sx3649302a,sx3649302a,1
sx3649304a,sx3649304a,1
sx3649305a,x3649305a,0
sx3649306a,sx3649306a,1
sx3729297a,x3729297a,0
sx3729298a,sx3729298a,1
sx3727707a,x3727707a,0
sx3727708a,x3727708a,0
sx3727709a,sx3727709a,1
sx3727710a,sx3727710a,1
sx3727711a,x3727711a,0
sx3727712a,x3727712a,0
sx3728037a,x3728037a,0
sx3728038a,x3728038a,0
sx3728039a,sx3728039a,1
sx3728040a,sx3728040a,1
sx3728041a,x3728041a,0
sx3728042a,sx3728042a,1
sx3728043a,sx3728043a,1
sx3778577c,sx3778577c,1
sx3784018a,x3784018a,0
