equipment_class,equipment_id,terminal,original_bus,reduced_bus
transformer,t5251858c,to,x2861158c,x2861158c
transformer,t5251858c,from,l2861158,l2861158
transformer,t5251858c,to,x2861158c,x2861158c
transformer,t5302804c,from,l3141399,l3141399
transformer,t5302804c,to,x3141399c,x3141399c
transformer,t5302804c,from,l3141399,l3141399
transformer,t5302804c,to,x3141399c,x3141399c
transformer,t5356062b,from,l3122816,l3122816
transformer,t5356062b,to,x3122816b,x3122816b
transformer,t5356062b,from,l3122816,l3122816
transformer,t5356062b,to,x3122816b,x3122816b
transformer,t5346639c,from,l2992556,l2992556
transformer,t5346639c,to,x2992556c,x2992556c
transformer,t5346639c,from,l2992556,l2992556
transformer,t5346639c,to,x2992556c,x2992556c
transformer,t5302508c,from,l2897779,l2897779
transformer,t5302508c,to,x2897779c,x2897779c
transformer,t5302508c,from,l2897779,l2897779
transformer,t5302508c,to,x2897779c,x2897779c
transformer,t5321881a,from,l2970811,l2970811
transformer,t5321881a,to,x2970811a,x2970811a
transformer,t5321881a,from,l2970811,l2970811
transformer,t5321881a,to,x2970811a,x2970811a
transformer,t5355433c,from,l2991933,l2991933
transformer,t5355433c,to,x2991933c,x2991933c
transformer,t5355433c,from,l2991933,l2991933
transformer,t5355433c,to,x2991933c,x2991933c
transformer,t21398402a,from,l2729428,l2729428
transformer,t21398402a,to,x2729428a,x2729428a
transformer,t21398402a,from,l2729428,l2729428
transformer,t21398402a,to,x2729428a,x2729428a
transformer,t21398563a,from,l3254216,l3254216
transformer,t21398563a,to,x3254216a,x3254216a
transformer,t21398563a,from,l3254216,l3254216
transformer,t21398563a,to,x3254216a,x3254216a
transformer,t21386771b,from,l2897807,l2897807
transformer,t21386771b,to,x2897807b,x2897807b
transformer,t21386771b,from,l2897807,l2897807
transformer,t21386771b,to,x2897807b,x2897807b
transformer,t5260648a,from,l2898522,l2898522
transformer,t5260648a,to,x2898522a,x2898522a
transformer,t5260648a,from,l2898522,l2898522
transformer,t5260648a,to,x2898522a,x2898522a
transformer,t5293490c,from,l3048230,l3048230
transformer,t5293490c,to,x3048230c,x3048230c
transformer,t5293490c,from,l3048230,l3048230
transformer,t5293490c,to,x3048230c,x3048230c
transformer,t225901711a,from,l3195327,l3195327
transformer,t225901711a,to,x3195327a,x3195327a
transformer,t225901711a,from,l3195327,l3195327
transformer,t225901711a,to,x3195327a,x3195327a
transformer,t227902981a,from,l3047058,l3047058
transformer,t227902981a,to,x3047058a,x3047058a
transformer,t227902981a,from,l3047058,l3047058
transformer,t227902981a,to,x3047058a,x3047058a
transformer,t5321853b,from,l2673313,l2673313
transformer,t5321853b,to,x2673313b,x2673313b
transformer,t5321853b,from,l2673313,l2673313
transformer,t5321853b,to,x2673313b,x2673313b
transformer,t2224237653a,from,l3649302,l3649302
transformer,t2224237653a,to,x3649302a,x3649302a
transformer,t2224237653a,from,l3649302,l3649302
transformer,t2224237653a,to,x3649302a,x3649302a
transformer,t2224386592a,from,l3729297,l3729297
transformer,t2224386592a,to,x3729297a,x3729297a
transformer,t2224386592a,from,l3729297,l3729297
transformer,t2224386592a,to,x3729297a,x3729297a
transformer,t5391990a,from,l2858163,l2858163
transformer,t5391990a,to,x2858163a,x2858163a
transformer,t5391990a,from,l2858163,l2858163
transformer,t5391990a,to,x2858163a,x2858163a
transformer,t226881057b,from,l3214112,l3214112
transformer,t226881057b,to,x3214112b,x3214112b
transformer,t226881057b,from,l3214112,l3214112
transformer,t226881057b,to,x3214112b,x3214112b
transformer,t225533531a,from,l2685805,l2685805
transformer,t225533531a,to,x2685805a,x2685805a
transformer,t225533531a,from,l2685805,l2685805
transformer,t225533531a,to,x2685805a,x2685805a
transformer,t5247056a,from,l2991912,l2991912
transformer,t5247056a,to,x2991912a,x2991912a
transformer,t5247056a,from,l2991912,l2991912
transformer,t5247056a,to,x2991912a,x2991912a
transformer,t227905262a,from,l3140238,l3140238
transformer,t227905262a,to,x3140238a,x3140238a
transformer,t227905262a,from,l3140238,l3140238
transformer,t227905262a,to,x3140238a,x3140238a
transformer,t21469960b,from,l3066830,l3066830
transformer,t21469960b,to,x3066830b,x3066830b
transformer,t21469960b,from,l3066830,l3066830
transformer,t21469960b,to,x3066830b,x3066830b
transformer,t5260511c,from,l3160878,l3160878
transformer,t5260511c,to,x3160878c,x3160878c
transformer,t5260511c,from,l3160878,l3160878
transformer,t5260511c,to,x3160878c,x3160878c
transformer,t5138346c,from,l2916609,l2916609
transformer,t5138346c,to,x2916609c,x2916609c
transformer,t5138346c,from,l2916609,l2916609
transformer,t5138346c,to,x2916609c,x2916609c
transformer,t225806974a,from,l2876814,l2876814
transformer,t225806974a,to,x2876814a,x2876814a
transformer,t225806974a,from,l2876814,l2876814
transformer,t225806974a,to,x2876814a,x2876814a
transformer,t5355944b,from,l3197646,l3197646
transformer,t5355944b,to,x3197646b,x3197646b
transformer,t5355944b,from,l3197646,l3197646
transformer,t5355944b,to,x3197646b,x3197646b
transformer,t5138569a,from,l2973151,l2973151
transformer,t5138569a,to,x2973151a,x2973151a
transformer,t5138569a,from,l2973151,l2973151
transformer,t5138569a,to,x2973151a,x2973151a
transformer,t5337625c,from,l3197627,l3197627
transformer,t5337625c,to,x3197627c,x3197627c
transformer,t5337625c,from,l3197627,l3197627
transformer,t5337625c,to,x3197627c,x3197627c
transformer,t5321874a,from,l2764412,l2764412
transformer,t5321874a,to,x2764412a,x2764412a
transformer,t5321874a,from,l2764412,l2764412
transformer,t5321874a,to,x2764412a,x2764412a
transformer,t5337713c,from,l2766716,l2766716
transformer,t5337713c,to,x2766716c,x2766716c
transformer,t5337713c,from,l2766716,l2766716
transformer,t5337713c,to,x2766716c,x2766716c
transformer,t5391757b,from,l2991917,l2991917
transformer,t5391757b,to,x2991917b,x2991917b
transformer,t5391757b,from,l2991917,l2991917
transformer,t5391757b,to,x2991917b,x2991917b
transformer,t5338998b,from,l3254229,l3254229
transformer,t5338998b,to,x3254229b,x3254229b
transformer,t5338998b,from,l3254229,l3254229
transformer,t5338998b,to,x3254229b,x3254229b
transformer,t5356064b,from,l2935556,l2935556
transformer,t5356064b,to,x2935556b,x2935556b
transformer,t5356064b,from,l2935556,l2935556
transformer,t5356064b,to,x2935556b,x2935556b
transformer,t5323275b,from,l3197660,l3197660
transformer,t5323275b,to,x3197660b,x3197660b
transformer,t5323275b,from,l3197660,l3197660
transformer,t5323275b,to,x3197660b,x3197660b
transformer,t21389237a,from,l2989565,l2989565
transformer,t21389237a,to,x2989565a,x2989565a
transformer,t21389237a,from,l2989565,l2989565
transformer,t21389237a,to,x2989565a,x2989565a
transformer,t2224230615c,from,l3645809,l3645809
transformer,t2224230615c,to,x3645809c,x3645809c
transformer,t2224230615c,from,l3645809,l3645809
transformer,t2224230615c,to,x3645809c,x3645809c
transformer,t5260463b,from,l3086075,l3086075
transformer,t5260463b,to,x3086075b,x3086075b
transformer,t5260463b,from,l3086075,l3086075
transformer,t5260463b,to,x3086075b,x3086075b
transformer,t5302402a,from,l3122824,l3122824
transformer,t5302402a,to,x3122824a,x3122824a
transformer,t5302402a,from,l3122824,l3122824
transformer,t5302402a,to,x3122824a,x3122824a
transformer,t5355599b,from,l3216338,l3216338
transformer,t5355599b,to,x3216338b,x3216338b
transformer,t5355599b,from,l3216338,l3216338
transformer,t5355599b,to,x3216338b,x3216338b
transformer,t21393412b,from,l2729405,l2729405
transformer,t21393412b,to,x2729405b,x2729405b
transformer,t21393412b,from,l2729405,l2729405
transformer,t21393412b,to,x2729405b,x2729405b
transformer,t5356807a,from,l2823545,l2823545
transformer,t5356807a,to,x2823545a,x2823545a
transformer,t5356807a,from,l2823545,l2823545
transformer,t5356807a,to,x2823545a,x2823545a
transformer,t5293660b,from,l2916610,l2916610
transformer,t5293660b,to,x2916610b,x2916610b
transformer,t5293660b,from,l2916610,l2916610
transformer,t5293660b,to,x2916610b,x2916610b
transformer,t227731863a,from,l3177665,l3177665
transformer,t227731863a,to,x3177665a,x3177665a
transformer,t227731863a,from,l3177665,l3177665
transformer,t227731863a,to,x3177665a,x3177665a
transformer,t227760021a,from,l2803199,l2803199
transformer,t227760021a,to,x2803199a,x2803199a
transformer,t227760021a,from,l2803199,l2803199
transformer,t227760021a,to,x2803199a,x2803199a
transformer,t227760021b,from,l2803199,l2803199
transformer,t227760021b,to,x2803199b,x2803199b
transformer,t227760021b,from,l2803199,l2803199
transformer,t227760021b,to,x2803199b,x2803199b
transformer,t227760021c,from,l2803199,l2803199
transformer,t227760021c,to,x2803199c,x2803199c
transformer,t227760021c,from,l2803199,l2803199
transformer,t227760021c,to,x2803199c,x2803199c
transformer,t5391980a,from,l2691952,l2691952
transformer,t5391980a,to,x2691952a,x2691952a
transformer,t5391980a,from,l2691952,l2691952
transformer,t5391980a,to,x2691952a,x2691952a
transformer,t5338984a,from,l2748144,l2748144
transformer,t5338984a,to,x2748144a,x2748144a
transformer,t5338984a,from,l2748144,l2748144
transformer,t5338984a,to,x2748144a,x2748144a
transformer,t5337702b,from,l3029504,l3029504
transformer,t5337702b,to,x3029504b,x3029504b
transformer,t5337702b,from,l3029504,l3029504
transformer,t5337702b,to,x3029504b,x3029504b
transformer,t5337696b,from,l3197635,l3197635
transformer,t5337696b,to,x3197635b,x3197635b
transformer,t5337696b,from,l3197635,l3197635
transformer,t5337696b,to,x3197635b,x3197635b
transformer,t225577437c,from,l2724120,l2724120
transformer,t225577437c,to,x2724120c,x2724120c
transformer,t225577437c,from,l2724120,l2724120
transformer,t225577437c,to,x2724120c,x2724120c
transformer,t5337676a,from,l3235244,l3235244
transformer,t5337676a,to,x3235244a,x3235244a
transformer,t5337676a,from,l3235244,l3235244
transformer,t5337676a,to,x3235244a,x3235244a
transformer,t5323418a,from,l2804254,l2804254
transformer,t5323418a,to,x2804254a,x2804254a
transformer,t5323418a,from,l2804254,l2804254
transformer,t5323418a,to,x2804254a,x2804254a
transformer,t226192936b,from,l2820531,l2820531
transformer,t226192936b,to,x2820531b,x2820531b
transformer,t226192936b,from,l2820531,l2820531
transformer,t226192936b,to,x2820531b,x2820531b
transformer,t5337706b,from,l3254214,l3254214
transformer,t5337706b,to,x3254214b,x3254214b
transformer,t5337706b,from,l3254214,l3254214
transformer,t5337706b,to,x3254214b,x3254214b
transformer,t5339010b,from,l2691966,l2691966
transformer,t5339010b,to,x2691966b,x2691966b
transformer,t5339010b,from,l2691966,l2691966
transformer,t5339010b,to,x2691966b,x2691966b
transformer,t5391987a,from,l3122822,l3122822
transformer,t5391987a,to,x3122822a,x3122822a
transformer,t5391987a,from,l3122822,l3122822
transformer,t5391987a,to,x3122822a,x3122822a
transformer,t5310569a,from,l3197639,l3197639
transformer,t5310569a,to,x3197639a,x3197639a
transformer,t5310569a,from,l3197639,l3197639
transformer,t5310569a,to,x3197639a,x3197639a
transformer,t225869139a,from,l3120503,l3120503
transformer,t225869139a,to,x3120503a,x3120503a
transformer,t225869139a,from,l3120503,l3120503
transformer,t225869139a,to,x3120503a,x3120503a
transformer,t5337708b,from,l3216349,l3216349
transformer,t5337708b,to,x3216349b,x3216349b
transformer,t5337708b,from,l3216349,l3216349
transformer,t5337708b,to,x3216349b,x3216349b
transformer,t226308719b,from,l3027670,l3027670
transformer,t226308719b,to,x3027670b,x3027670b
transformer,t226308719b,from,l3027670,l3027670
transformer,t226308719b,to,x3027670b,x3027670b
transformer,t5337630c,from,l3085392,l3085392
transformer,t5337630c,to,x3085392c,x3085392c
transformer,t5337630c,from,l3085392,l3085392
transformer,t5337630c,to,x3085392c,x3085392c
transformer,t5138655a,from,l3010556,l3010556
transformer,t5138655a,to,x3010556a,x3010556a
transformer,t5138655a,from,l3010556,l3010556
transformer,t5138655a,to,x3010556a,x3010556a
transformer,t226194826a,from,l3232902,l3232902
transformer,t226194826a,to,x3232902a,x3232902a
transformer,t226194826a,from,l3232902,l3232902
transformer,t226194826a,to,x3232902a,x3232902a
transformer,t5356808a,from,l3101782,l3101782
transformer,t5356808a,to,x3101782a,x3101782a
transformer,t5356808a,from,l3101782,l3101782
transformer,t5356808a,to,x3101782a,x3101782a
transformer,t5355593b,from,l2766715,l2766715
transformer,t5355593b,to,x2766715b,x2766715b
transformer,t5355593b,from,l2766715,l2766715
transformer,t5355593b,to,x2766715b,x2766715b
transformer,t5356787c,from,l2970804,l2970804
transformer,t5356787c,to,x2970804c,x2970804c
transformer,t5356787c,from,l2970804,l2970804
transformer,t5356787c,to,x2970804c,x2970804c
transformer,t5321845b,from,l3178975,l3178975
transformer,t5321845b,to,x3178975b,x3178975b
transformer,t5321845b,from,l3178975,l3178975
transformer,t5321845b,to,x3178975b,x3178975b
transformer,t5337720a,from,l2841648,l2841648
transformer,t5337720a,to,x2841648a,x2841648a
transformer,t5337720a,from,l2841648,l2841648
transformer,t5337720a,to,x2841648a,x2841648a
transformer,t5337631c,from,l3029497,l3029497
transformer,t5337631c,to,x3029497c,x3029497c
transformer,t5337631c,from,l3029497,l3029497
transformer,t5337631c,to,x3029497c,x3029497c
transformer,t21486213b,from,l3029520,l3029520
transformer,t21486213b,to,x3029520b,x3029520b
transformer,t21486213b,from,l3029520,l3029520
transformer,t21486213b,to,x3029520b,x3029520b
transformer,t28127319b,from,l2766744,l2766744
transformer,t28127319b,to,x2766744b,x2766744b
transformer,t28127319b,from,l2766744,l2766744
transformer,t28127319b,to,x2766744b,x2766744b
transformer,t5337666b,from,l3029518,l3029518
transformer,t5337666b,to,x3029518b,x3029518b
transformer,t5337666b,from,l3029518,l3029518
transformer,t5337666b,to,x3029518b,x3029518b
transformer,t5356809a,from,l2936214,l2936214
transformer,t5356809a,to,x2936214a,x2936214a
transformer,t5356809a,from,l2936214,l2936214
transformer,t5356809a,to,x2936214a,x2936214a
transformer,t5323397b,from,l2954346,l2954346
transformer,t5323397b,to,x2954346b,x2954346b
transformer,t5323397b,from,l2954346,l2954346
transformer,t5323397b,to,x2954346b,x2954346b
transformer,t5337692b,from,l2879061,l2879061
transformer,t5337692b,to,x2879061b,x2879061b
transformer,t5337692b,from,l2879061,l2879061
transformer,t5337692b,to,x2879061b,x2879061b
transformer,t5339042b,from,l3141394,l3141394
transformer,t5339042b,to,x3141394b,x3141394b
transformer,t5339042b,from,l3141394,l3141394
transformer,t5339042b,to,x3141394b,x3141394b
transformer,t5260501b,from,l3142098,l3142098
transformer,t5260501b,to,x3142098b,x3142098b
transformer,t5260501b,from,l3142098,l3142098
transformer,t5260501b,to,x3142098b,x3142098b
transformer,t2224230754c,from,l3645812,l3645812
transformer,t2224230754c,to,x3645812c,x3645812c
transformer,t2224230754c,from,l3645812,l3645812
transformer,t2224230754c,to,x3645812c,x3645812c
transformer,t5138563a,from,l2916627,l2916627
transformer,t5138563a,to,x2916627a,x2916627a
transformer,t5138563a,from,l2916627,l2916627
transformer,t5138563a,to,x2916627a,x2916627a
transformer,t5338936c,from,l3066815,l3066815
transformer,t5338936c,to,x3066815c,x3066815c
transformer,t5338936c,from,l3066815,l3066815
transformer,t5338936c,to,x3066815c,x3066815c
transformer,t5247185b,from,l3179678,l3179678
transformer,t5247185b,to,x3179678b,x3179678b
transformer,t5247185b,from,l3179678,l3179678
transformer,t5247185b,to,x3179678b,x3179678b
transformer,t21482181a,from,l3254237,l3254237
transformer,t21482181a,to,x3254237a,x3254237a
transformer,t21482181a,from,l3254237,l3254237
transformer,t21482181a,to,x3254237a,x3254237a
transformer,t5323280b,from,l2710512,l2710512
transformer,t5323280b,to,x2710512b,x2710512b
transformer,t5323280b,from,l2710512,l2710512
transformer,t5323280b,to,x2710512b,x2710512b
transformer,t5138264b,from,l3104125,l3104125
transformer,t5138264b,to,x3104125b,x3104125b
transformer,t5138264b,from,l3104125,l3104125
transformer,t5138264b,to,x3104125b,x3104125b
transformer,t5337679a,from,l3010559,l3010559
transformer,t5337679a,to,x3010559a,x3010559a
transformer,t5337679a,from,l3010559,l3010559
transformer,t5337679a,to,x3010559a,x3010559a
transformer,t21357984c,from,l2897790,l2897790
transformer,t21357984c,to,x2897790c,x2897790c
transformer,t21357984c,from,l2897790,l2897790
transformer,t21357984c,to,x2897790c,x2897790c
transformer,t5260553c,from,l2711225,l2711225
transformer,t5260553c,to,x2711225c,x2711225c
transformer,t5260553c,from,l2711225,l2711225
transformer,t5260553c,to,x2711225c,x2711225c
transformer,t5293523a,from,l2766729,l2766729
transformer,t5293523a,to,x2766729a,x2766729a
transformer,t5293523a,from,l2766729,l2766729
transformer,t5293523a,to,x2766729a,x2766729a
transformer,t5302507b,from,l3235275,l3235275
transformer,t5302507b,to,x3235275b,x3235275b
transformer,t5302507b,from,l3235275,l3235275
transformer,t5302507b,to,x3235275b,x3235275b
transformer,t2224387019a,from,l3728038,l3728038
transformer,t2224387019a,to,x3728038a,x3728038a
transformer,t2224387019a,from,l3728038,l3728038
transformer,t2224387019a,to,x3728038a,x3728038a
transformer,t5355431c,from,l3048222,l3048222
transformer,t5355431c,to,x3048222c,x3048222c
transformer,t5355431c,from,l3048222,l3048222
transformer,t5355431c,to,x3048222c,x3048222c
transformer,t5138404c,from,l2841630,l2841630
transformer,t5138404c,to,x2841630c,x2841630c
transformer,t5138404c,from,l2841630,l2841630
transformer,t5138404c,to,x2841630c,x2841630c
transformer,t5138574a,from,l2991907,l2991907
transformer,t5138574a,to,x2991907a,x2991907a
transformer,t5138574a,from,l2991907,l2991907
transformer,t5138574a,to,x2991907a,x2991907a
transformer,t5138466c,from,l2973144,l2973144
transformer,t5138466c,to,x2973144c,x2973144c
transformer,t5138466c,from,l2973144,l2973144
transformer,t5138466c,to,x2973144c,x2973144c
transformer,t21397721a,from,l3178976,l3178976
transformer,t21397721a,to,x3178976a,x3178976a
transformer,t21397721a,from,l3178976,l3178976
transformer,t21397721a,to,x3178976a,x3178976a
transformer,t5337684a,from,l3159448,l3159448
